"date","Month_Year","Year","BNF_Section","BNF_Section_Code","items","actual_cost","BNF_Chapter","BNF_Chapter_Code","Area"
2018-07-01,"July-2018",2018,"Drugs Used In Nausea And Vertigo","0406",7001,50585.62,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Drugs Used In Neuromuscular Disorders","1002",1561,12328.39,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-07-01,"July-2018",2018,"Drugs Used In Parkinsonism & Related Disorders","0409",6283,138246.13,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Drugs Used In Psychoses & Related Disorders","0402",12612,134767.5,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Drugs Used In Rheumatic Diseases & Gout","1001",26701,96490.18,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-07-01,"July-2018",2018,"Drugs Used In Substance Dependence","0410",1519,43447.95,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Dry Mouth Products","2121",519,4047.06,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",4438,28531.93,"Gastro-Intestinal System","01","West Sussex"
2018-07-01,"July-2018",2018,"Elastic Hosiery","2107",851,14766.9,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Emollient & Barrier Preparations","1302",13546,87532.95,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Emollients","2122",9402,45686.85,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Eye Products","2130",5135,41583.47,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Faecal Collectors","2215",1,38.95,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Filters/Bridges","2350",8,474.39,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Fluids And Electrolytes","0902",1141,12699.74,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Foods","0909",135,6436.78,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Gauzes & Gauze Tissue","2004",141,3712.82,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"General Anaesthesia","1501",330,2383.5,"Anaesthesia","15","West Sussex"
2018-07-01,"July-2018",2018,"Health Supplements","0911",73,3985.8,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Hypertension and Heart Failure","0205",84985,203448.17,"Cardiovascular System","02","West Sussex"
2018-07-01,"July-2018",2018,"Hypnotics And Anxiolytics","0401",17683,78702.55,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Hypothalamic & Pituitary Hormones & Anti-oestrogens","0605",470,55122.41,"Endocrine System","06","West Sussex"
2018-07-01,"July-2018",2018,"Ileostomy Bags","2360",769,106207.97,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Incontinence Sheath Fixing Strips & Adh","2240",9,153.87,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Incontinence Sheaths","2230",264,16878.15,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Indwelling Pleural Cath Drain System","2133",6,1424.39,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Inhalation Solutions","2132",49,1501.23,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Insert For Female Stress Incont","2285",2,69.98,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Irrigation Solutions","2116",1276,6707.88,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Irrigation Washout Appliances","2370",51,1607.32,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Jaw Rehabilitation Device","2142",1,9.84,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Laxatives","0106",23551,110555.31,"Gastro-Intestinal System","01","West Sussex"
2018-07-01,"July-2018",2018,"Leg Bags","2250",948,32615.73,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Lints","2007",1,23.11,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Lipid-Regulating Drugs","0212",82663,214014.43,"Cardiovascular System","02","West Sussex"
2018-07-01,"July-2018",2018,"Local Anaesthesia","1502",2189,24069.73,"Anaesthesia","15","West Sussex"
2018-07-01,"July-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",1623,10273.63,"Gastro-Intestinal System","01","West Sussex"
2018-07-01,"July-2018",2018,"Low Friction Products","2138",78,942.05,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Lubricant Gels","2114",428,1433.74,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Lymphoedema Garments","2127",312,18311.59,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Management of Skin Conditions","1301",13,94.97,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Metabolic Disorders","0908",11,6557.26,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Micro-Enema - Sodium Citrate","2143",2,14.53,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Minerals","0905",842,29340.2,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Miscellaneous Ophthalmic Preparations","1108",6305,30799.39,"Eye","11","West Sussex"
2018-07-01,"July-2018",2018,"Miscellaneous Topical Preparations","1315",3,41.21,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Mucolytics","0307",2718,20624.24,"Respiratory System","03","West Sussex"
2018-07-01,"July-2018",2018,"Mydriatics And Cycloplegics","1105",91,6150.15,"Eye","11","West Sussex"
2018-07-01,"July-2018",2018,"Nasal Products","2124",151,502.02,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Night Drainage Bags","2260",1346,18557.93,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Nitrates, Calcium-channel Blockers & Other Antianginal Drugs","0206",55663,223640.64,"Cardiovascular System","02","West Sussex"
2018-07-01,"July-2018",2018,"Obesity","0405",218,5800.27,"Central Nervous System","04","West Sussex"
2018-07-01,"July-2018",2018,"Oral Film Forming Agents","2119",26,2075.82,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Oral Nutrition","0904",7846,461693.05,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Other Appliances","2101",11012,79286.44,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Other Endocrine Drugs","0607",101,6672.36,"Endocrine System","06","West Sussex"
2018-07-01,"July-2018",2018,"Other Health Supplements","0912",9,34.16,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Other Preparations","1905",11,90.47,"Other Drugs and Preparations","19","West Sussex"
2018-07-01,"July-2018",2018,"Peak Flow Meters","2112",362,2023.52,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Physical Debridement Device","2141",57,2616.13,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Plantar Pressure Offloading Device","2129",18,554.93,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Positive Inotropic Drugs","0201",3825,5456.53,"Cardiovascular System","02","West Sussex"
2018-07-01,"July-2018",2018,"Preparations For Eczema And Psoriasis","1305",1568,59524.75,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Preparations For Warts And Calluses","1307",195,1426.84,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Pressure Plates/Shields","2375",4,191,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Pulsed Electromagnetic Stimulator","2149",1,12.96,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Selective Preparations","1902",760,11052.87,"Other Drugs and Preparations","19","West Sussex"
2018-07-01,"July-2018",2018,"Sex Hormones","0604",11221,126396.89,"Endocrine System","06","West Sussex"
2018-07-01,"July-2018",2018,"Sex Hormones & Antag In Malig Disease","0803",4861,211885.95,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-07-01,"July-2018",2018,"Shampoo & Other Preparations for Scalp & Hair Conditions","1309",1422,7504.73,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Silk Garments","2020",10,512.83,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Single Substances","1904",4,2261.93,"Other Drugs and Preparations","19","West Sussex"
2018-07-01,"July-2018",2018,"Skin Adhesive, Sterile","2015",2,12.06,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Skin Cleansers,Antiseptics & Desloughing","1311",305,2613.56,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Skin Closure Strips, Sterile","2014",106,170.23,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Skin Fillers And Protectives","2380",4987,58657.99,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Skin Protectors","2385",190,13159.85,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Soft-Tissue Disorders & Topical Pain Rel","1003",6797,33955.65,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-07-01,"July-2018",2018,"Stockinette","2009",1145,11003.31,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Stoma Caps/Dressings","2390",24,1289.23,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Sunscreens And Camouflagers","1308",811,23967.46,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Surgical Adhesive Tape","2010",646,1928.91,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Surgical Sutures","2011",186,417.63,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Suspensory Systems","2270",3,90.05,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Swabs","2012",398,1725.94,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Sympathomimetics","0207",84,5228.23,"Cardiovascular System","02","West Sussex"
2018-07-01,"July-2018",2018,"Systemic Nasal Decongestants","0310",19,184.09,"Respiratory System","03","West Sussex"
2018-07-01,"July-2018",2018,"Thyroid And Antithyroid Drugs","0602",42738,145813.1,"Endocrine System","06","West Sussex"
2018-07-01,"July-2018",2018,"Top Local Anaesthetics & Antipruritics","1303",352,2882.42,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Topical Circulatory Preparations","1314",197,879.11,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Topical Corticosteroids","1304",13601,63956.49,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"Tracheostomy & Laryngectomy Appliances","2005",129,10820.3,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Treatment Of Glaucoma","1106",14170,185586.97,"Eye","11","West Sussex"
2018-07-01,"July-2018",2018,"Treatment Of Vaginal & Vulval Conditions","0702",3986,52002.71,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-07-01,"July-2018",2018,"Trusses","2106",6,181.07,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Tubing & Accessories","2392",5,245.18,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Tubing And Accessories","2280",436,5773.92,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Two Piece Ostomy Systems","2394",367,33639.75,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Urinal Systems","2290",10,684.27,"Incontinence Appliances","22","West Sussex"
2018-07-01,"July-2018",2018,"Urostomy Bags","2396",203,34050.93,"Stoma Appliances","23","West Sussex"
2018-07-01,"July-2018",2018,"Vaccines And Antisera","1404",3193,43376.65,"Immunological Products and Vaccines","14","West Sussex"
2018-07-01,"July-2018",2018,"Vacuum Pumps for Erectile Dysfunction","2118",21,1651.08,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Vaginal Dilators","2125",7,188.57,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Vaginal Moisturisers","2123",296,2511.31,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Vaginal PH Correction Products","2134",6,63.45,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Venous Ulcer Compression System","2120",142,3632.52,"Appliances","21","West Sussex"
2018-07-01,"July-2018",2018,"Vitamins","0906",35759,187755.72,"Nutrition and Blood","09","West Sussex"
2018-07-01,"July-2018",2018,"Waters","1914",8,70.14,"Other Drugs and Preparations","19","West Sussex"
2018-07-01,"July-2018",2018,"Wound Management & Other Dressings","2003",8986,188082.51,"Dressings","20","West Sussex"
2018-07-01,"July-2018",2018,"Wound Management Products","1313",16,431.76,"Skin","13","West Sussex"
2018-07-01,"July-2018",2018,"X-Ray Contrast Media","1803",1,16.36,"Preparations used in Diagnosis","18","West Sussex"
2018-08-01,"August-2018",2018,"Absorbent Cottons","2001",3,19.34,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Acids","1906",5,4.06,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Acne and Rosacea","1306",1867,26716.9,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Acute Diarrhoea","0104",2337,7896.45,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Adhesive (Pastes/Sprays/Solutions)","2310",2,96.52,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Adhesive Discs/Rings/Pads/Plasters","2305",349,13728.42,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Adhesive Dressing Remover Ster Silicone","2136",6,75.7,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Adhesive Removers (Sprays/Liquids/Wipes)","2315",1239,27337.71,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Anaemias + Other Blood Disorders","0901",23023,47822.64,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Anal Irrigation System","2128",138,22692.68,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Anal Plugs","2202",13,857.36,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Analgesics","0407",67750,572925.41,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Anthelmintics","0505",118,170.09,"Infections","05","West Sussex"
2018-08-01,"August-2018",2018,"Anti-Arrhythmic Drugs","0203",1456,15845.59,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Anti-Infective Eye Preparations","1103",1689,9862.61,"Eye","11","West Sussex"
2018-08-01,"August-2018",2018,"Anti-Infective Skin Preparations","1310",4515,16731.9,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Antibacterial Drugs","0501",34879,162492.62,"Infections","05","West Sussex"
2018-08-01,"August-2018",2018,"Anticoagulants And Protamine","0208",28461,824205.37,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Antidepressant Drugs","0403",82795,263819.15,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Antiepileptic Drugs","0408",31112,414707.3,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Antifibrinolytic Drugs & Haemostatics","0211",481,6258.81,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Antifungal Drugs","0502",2005,13321.19,"Infections","05","West Sussex"
2018-08-01,"August-2018",2018,"Antihistamines, Hyposensitisations & Allergic Emergencies","0304",15765,72751.63,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Antiperspirants","1312",53,200.96,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Antiplatelet Drugs","0209",40070,78208.18,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Antiprotozoal Drugs","0504",4269,9443.92,"Infections","05","West Sussex"
2018-08-01,"August-2018",2018,"Antisecretory Drugs & Mucosal Protectants","0103",81963,152359.84,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Antispasmodics & Other drugs altering Gut Motility","0102",4561,68385.93,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Antiviral Drugs","0503",1561,8689.9,"Infections","05","West Sussex"
2018-08-01,"August-2018",2018,"Arm Sling/Bandages","2002",1397,33085.81,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Aromatic Inhalations","0308",1,1.3,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Bag Closures","2320",5,53.99,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Bag Covers","2325",14,341.74,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Base/Dil/Susp Agents/Stabilisers","1907",729,21864.25,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Belts","2330",158,6052.15,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Beta-Adrenoceptor Blocking Drugs","0204",48470,94144.8,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Bronchodilators","0301",31365,363976.3,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Catheter Maintenance Products","2113",177,5330.01,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Catheter Valves","2205",186,3797.57,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Catheters","2102",1722,193146.02,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Chiropody Appliances","2103",3,11.95,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Chronic Bowel Disorders","0105",3347,164286.99,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"CNS Stimulants and drugs used for ADHD","0404",1637,64306.02,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Colostomy Bags","2335",637,129816.58,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Compound Vitamins/Mineral Formulations","0910",397,2222.4,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Contraceptive Devices","2104",48,484.74,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Contraceptives","0703",10951,112110.74,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-08-01,"August-2018",2018,"Cordials/Soft Drinks","1913",3,54.37,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Corticosteroids (Endocrine)","0603",11247,81590.85,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Corticosteroids (Respiratory)","0302",22935,769309.27,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Corticosteroids & Other Anti-Inflammatory Preparations.","1104",2418,19834.89,"Eye","11","West Sussex"
2018-08-01,"August-2018",2018,"Cough Preparations","0309",196,3924.75,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Cromoglycate and Related Therapy and Leukotriene Receptor Antagonists","0303",3071,6984.81,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Cytotoxic Drugs","0801",127,7875.52,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-08-01,"August-2018",2018,"Dementia","0411",6686,46001.56,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Deodorants","2345",159,1844.33,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Detection Sensor Interstitial Fluid/Gluc","2148",231,15345.82,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Discharge Solidifying Agents","2346",56,3022.33,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Diuretics","0202",39878,64040.6,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Acting On The Ear","1201",2939,13710.17,"Ear, Nose and Oropharynx","12","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Acting On The Nose","1202",9441,59306.72,"Ear, Nose and Oropharynx","12","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Acting On The Oropharynx","1203",901,6534.45,"Ear, Nose and Oropharynx","12","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Affecting Bone Metabolism","0606",9613,57297.68,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Affecting Intestinal Secretions","0109",1096,63119.1,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Affecting The Immune Response","0802",1484,32518.38,"Malignant Disease and Immunosuppression","08","West Sussex"
2018-08-01,"August-2018",2018,"Drugs For Genito-Urinary Disorders","0704",25982,329303.63,"Obstetrics, Gynae and Urinary Tract Disorders","07","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Diabetes","0601",59703,1362683.26,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Nausea And Vertigo","0406",7474,56012.73,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Neuromuscular Disorders","1002",1548,10812.23,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Parkinsonism & Related Disorders","0409",6219,136868.12,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Psychoses & Related Disorders","0402",12822,153038.01,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Rheumatic Diseases & Gout","1001",26785,104553.34,"Musculoskeletal and Joint Diseases","10","West Sussex"
2018-08-01,"August-2018",2018,"Drugs Used In Substance Dependence","0410",1600,45242.57,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Dry Mouth Products","2121",459,3527.64,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Dyspepsia & Gastro-Oesophageal Reflux Disease","0101",4510,30512.04,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Elastic Hosiery","2107",899,16798.63,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Emollient & Barrier Preparations","1302",12121,79699.51,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Emollients","2122",9133,42378.9,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Eye Products","2130",5180,40705.7,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Filters/Bridges","2350",7,419.06,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Fluids And Electrolytes","0902",1146,11805.85,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Foods","0909",179,8612.75,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Gauzes & Gauze Tissue","2004",151,4092.48,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"General Anaesthesia","1501",437,3348.06,"Anaesthesia","15","West Sussex"
2018-08-01,"August-2018",2018,"Health Supplements","0911",64,2296.22,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Hernia Support Garments","2146",2,101.72,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Hypertension and Heart Failure","0205",86236,235016.9,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Hypnotics And Anxiolytics","0401",18453,77473.58,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Hypothalamic & Pituitary Hormones & Anti-oestrogens","0605",451,50452.84,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Ileostomy Bags","2360",787,111797.22,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Incontinence Sheath Fixing Strips & Adh","2240",12,174.42,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Incontinence Sheaths","2230",279,19030.88,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Indwelling Pleural Cath Drain System","2133",9,1421.96,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Inhalation Solutions","2132",50,1396.44,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Insert For Female Stress Incont","2285",6,252.39,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Irrigation Solutions","2116",1392,7885.51,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Irrigation Washout Appliances","2370",44,1281.6,"Stoma Appliances","23","West Sussex"
2018-08-01,"August-2018",2018,"Laxatives","0106",23990,113771.31,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Leg Bags","2250",906,30768.53,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Lints","2007",2,80.9,"Dressings","20","West Sussex"
2018-08-01,"August-2018",2018,"Lipid-Regulating Drugs","0212",84254,232164.1,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Local Anaesthesia","1502",1852,24119.3,"Anaesthesia","15","West Sussex"
2018-08-01,"August-2018",2018,"Local Prepn for Anal & Rectal Disorders","0107",1585,11329.33,"Gastro-Intestinal System","01","West Sussex"
2018-08-01,"August-2018",2018,"Low Friction Products","2138",76,1066.42,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Lubricant Gels","2114",424,1573.99,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Lymphoedema Garments","2127",322,19962.61,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Management of Skin Conditions","1301",13,88.44,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Metabolic Disorders","0908",12,11739.01,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Micro-Enema - Sodium Citrate","2143",2,9.1,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Minerals","0905",829,29058.59,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Miscellaneous Ophthalmic Preparations","1108",6349,32227.32,"Eye","11","West Sussex"
2018-08-01,"August-2018",2018,"Miscellaneous Topical Preparations","1315",1,7.58,"Skin","13","West Sussex"
2018-08-01,"August-2018",2018,"Mucolytics","0307",2768,22894,"Respiratory System","03","West Sussex"
2018-08-01,"August-2018",2018,"Mydriatics And Cycloplegics","1105",74,4751.89,"Eye","11","West Sussex"
2018-08-01,"August-2018",2018,"Nasal Products","2124",164,534.85,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Night Drainage Bags","2260",1393,19591.26,"Incontinence Appliances","22","West Sussex"
2018-08-01,"August-2018",2018,"Nitrates, Calcium-channel Blockers & Other Antianginal Drugs","0206",56503,240972.55,"Cardiovascular System","02","West Sussex"
2018-08-01,"August-2018",2018,"Obesity","0405",231,5796.42,"Central Nervous System","04","West Sussex"
2018-08-01,"August-2018",2018,"Oral Film Forming Agents","2119",28,1540.29,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Oral Nutrition","0904",8023,463325.73,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Other Appliances","2101",10876,79438.92,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Other Endocrine Drugs","0607",98,6489.19,"Endocrine System","06","West Sussex"
2018-08-01,"August-2018",2018,"Other Health Supplements","0912",10,51.49,"Nutrition and Blood","09","West Sussex"
2018-08-01,"August-2018",2018,"Other Preparations","1905",12,134.36,"Other Drugs and Preparations","19","West Sussex"
2018-08-01,"August-2018",2018,"Peak Flow Meters","2112",335,1886.93,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Pelvic Toning Devices","2137",4,55.76,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Physical Debridement Device","2141",55,2603.11,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Plantar Pressure Offloading Device","2129",21,687.45,"Appliances","21","West Sussex"
2018-08-01,"August-2018",2018,"Positive Inotropic Drugs","0201",3938,6350.34,"Cardiovascular System","02","West Sussex"
